sector,region,lista
SAB,SAB,SAB3063
SAB,SAB,SAB7041
SAB,SAB,SAB1900
SAB,SAB,SAB1903
SAB,SAB,SAB8437
SAB,SAB,SAB1860
SAB,SAB,SAB9080
SAB,SAB,SAB1220
SAB,SAB,SAB5497
SAB,SAB,SAB2963
SAB,SAB,SAB570
SAB,SAB,SAB428
SAB,SAB,SAB5251
SAB,SAB,SAB5201
SAB,SAB,SAB4895
SAB,SAB,SAB614
SAB,SAB,SAB5345
SAB,SAB,SAB9564
SAB,SAB,SAB3850
SAB,SAB,SAB3074
SAB,SAB,SAB7868
SAB,SAB,SAB2469
SAB,SAB,SAB7864
SAB,SAB,SAB1935
SAB,SAB,SAB9885
SAB,SAB,SAB2538
SAB,SAB,SAB1512
SAB,SAB,SAB7213
SAB,SAB,SAB8839
SAB,SAB,SAB6059
SAB,SAB,SAB7781
SAB,SAB,SAB4067
SAB,SAB,SAB6829
SAB,SAB,SAB1433
SAB,SAB,SAB3495
SAB,SAB,SAB6458
SAB,SAB,SAB3334
SAB,SAB,SAB5721
SAB,SAB,SAB1630
SAB,SAB,SAB8770
SAB,SAB,SAB6373
SAB,SAB,SAB5086
SAB,SAB,SAB4886
SAB,SAB,SAB5284
SAB,SAB,SAB2446
SAB,SAB,SAB6647
SAB,SAB,SAB4514
SAB,SAB,SAB1132
SAB,SAB,SAB8995
SAB,SAB,SAB35
SAB,SAB,SAB9880
SAB,SAB,SAB7317
SAB,SAB,SAB2288
SAB,SAB,SAB1312
SAB,SAB,SAB982
SAB,SAB,SAB797
SAB,SAB,SAB8205
SAB,SAB,SAB1538
SAB,SAB,SAB7164
SAB,SAB,SAB5033
SAB,SAB,SAB8401
SAB,SAB,SAB9137
SAB,SAB,SAB9988
SAB,SAB,SAB1479
SAB,SAB,SAB6381
SAB,SAB,SAB687
SAB,SAB,SAB916
SAB,SAB,SAB5572
SAB,SAB,SAB7105
SAB,SAB,SAB3480
SAB,SAB,SAB3973
SAB,SAB,SAB2271
SAB,SAB,SAB4347
SAB,SAB,SAB5042
SAB,SAB,SAB9259
SAB,SAB,SAB9085
SAB,SAB,SAB6878
SAB,SAB,SAB1529
SAB,SAB,SAB4121
SAB,SAB,SAB3516
SAB,SAB,SAB2509
SAB,SAB,SAB2161
SAB,SAB,SAB2480
SAB,SAB,SAB2636
SAB,SAB,SAB94
SAB,SAB,SAB3589
SAB,SAB,SAB4530
SAB,SAB,SAB7537
SAB,SAB,SAB566
SAB,SAB,SAB7506
SAB,SAB,SAB1364
SAB,SAB,SAB3021
SAB,SAB,SAB881
SAB,SAB,SAB1820
SAB,SAB,SAB520
SAB,SAB,SAB1202
SAB,SAB,SAB4324
SAB,SAB,SAB2223
SAB,SAB,SAB112
SAB,SAB,SAB2084
SAB,SAB,SAB8606
SAB,SAB,SAB4034
SAB,SAB,SAB8095
SAB,SAB,SAB9903
SAB,SAB,SAB9630
SAB,SAB,SAB957
SAB,SAB,SAB9919
SAB,SAB,SAB7828
SAB,SAB,SAB6104
SAB,SAB,SAB3893
SAB,SAB,SAB1352
SAB,SAB,SAB3350
SAB,SAB,SAB702
SAB,SAB,SAB9391
SAB,SAB,SAB9486
SAB,SAB,SAB945
SAB,SAB,SAB3453
SAB,SAB,SAB8703
SAB,SAB,SAB906
SAB,SAB,SAB6925
SAB,SAB,SAB8723
SAB,SAB,SAB5187
SAB,SAB,SAB1164
SAB,SAB,SAB1838
SAB,SAB,SAB9602
SAB,SAB,SAB6333
SAB,SAB,SAB2131
SAB,SAB,SAB5449
SAB,SAB,SAB2444
SAB,SAB,SAB1302
SAB,SAB,SAB3501
SAB,SAB,SAB989
SAB,SAB,SAB8707
SAB,SAB,SAB383
SAB,SAB,SAB5654
SAB,SAB,SAB1746
SAB,SAB,SAB1159
SAB,SAB,SAB3961
SAB,SAB,SAB7187
SAB,SAB,SAB8398
SAB,SAB,SAB2436
SAB,SAB,SAB2462
SAB,SAB,SAB4449
SAB,SAB,SAB6502
SAB,SAB,SAB8446
SAB,SAB,SAB6671
SAB,SAB,SAB2700
SAB,SAB,SAB6106
SAB,SAB,SAB7603
SAB,SAB,SAB302
SAB,SAB,SAB262
SAB,SAB,SAB8698
SAB,SAB,SAB412
SAB,SAB,SAB3004
SAB,SAB,SAB9574
SAB,SAB,SAB1679
SAB,SAB,SAB893
SAB,SAB,SAB7441
SAB,SAB,SAB8697
SAB,SAB,SAB3069
SAB,SAB,SAB3555
SAB,SAB,SAB7710
SAB,SAB,SAB7845
SAB,SAB,SAB3105
SAB,SAB,SAB2858
SAB,SAB,SAB3911
SAB,SAB,SAB7945
SAB,SAB,SAB6683
SAB,SAB,SAB2498
SAB,SAB,SAB3647
SAB,SAB,SAB7268
SAB,SAB,SAB6597
SAB,SAB,SAB7425
SAB,SAB,SAB2811
SAB,SAB,SAB1960
SAB,SAB,SAB4844
SAB,SAB,SAB4042
SAB,SAB,SAB6395
SAB,SAB,SAB2430
SAB,SAB,SAB838
SAB,SAB,SAB7913
SAB,SAB,SAB1361
SAB,SAB,SAB6552
SAB,SAB,SAB7076
SAB,SAB,SAB2148
SAB,SAB,SAB6299
SAB,SAB,SAB3408
SAB,SAB,SAB7202
SAB,SAB,SAB4038
SAB,SAB,SAB3421
SAB,SAB,SAB5533
SAB,SAB,SAB7186
SAB,SAB,SAB6317
SAB,SAB,SAB8801
SAB,SAB,SAB1670
SAB,SAB,SAB2938
SAB,SAB,SAB3786
SAB,SAB,SAB3164
SAB,SAB,SAB606
SAB,SAB,SAB5896
SAB,SAB,SAB2439
SAB,SAB,SAB3332
SAB,SAB,SAB6692
SAB,SAB,SAB1544
SAB,SAB,SAB3018
SAB,SAB,SAB9050
SAB,SAB,SAB2668
SAB,SAB,SAB6027
SAB,SAB,SAB2725
SAB,SAB,SAB1672
SAB,SAB,SAB24
SAB,SAB,SAB4683
SAB,SAB,SAB2768
SAB,SAB,SAB4547
SAB,SAB,SAB4483
SAB,SAB,SAB9729
SAB,SAB,SAB9477
SAB,SAB,SAB5775
SAB,SAB,SAB2853
SAB,SAB,SAB509
SAB,SAB,SAB2295
SAB,SAB,SAB3545
SAB,SAB,SAB3668
SAB,SAB,SAB1274
SAB,SAB,SAB872
SAB,SAB,SAB6852
SAB,SAB,SAB4908
SAB,SAB,SAB4776
SAB,SAB,SAB7084
SAB,SAB,SAB1867
SAB,SAB,SAB304
SAB,SAB,SAB1782
SAB,SAB,SAB6922
SAB,SAB,SAB352
SAB,SAB,SAB114
SAB,SAB,SAB6447
SAB,SAB,SAB705
SAB,SAB,SAB3187
SAB,SAB,SAB1824
SAB,SAB,SAB4060
SAB,SAB,SAB4341
SAB,SAB,SAB459
SAB,SAB,SAB904
SAB,SAB,SAB1055
SAB,SAB,SAB5863
SAB,SAB,SAB3346
SAB,SAB,SAB3553
SAB,SAB,SAB7372
SAB,SAB,SAB9922
SAB,SAB,SAB8483
SAB,SAB,SAB5647
SAB,SAB,SAB1318
SAB,SAB,SAB7139
SAB,SAB,SAB2221
SAB,SAB,SAB8662
SAB,SAB,SAB2422
SAB,SAB,SAB8455
SAB,SAB,SAB1786
SAB,SAB,SAB4470
SAB,SAB,SAB2875
SAB,SAB,SAB7267
SAB,SAB,SAB991
SAB,SAB,SAB5344
SAB,SAB,SAB9732
SAB,SAB,SAB8843
SAB,SAB,SAB5092
SAB,SAB,SAB6377
SAB,SAB,SAB4774
SAB,SAB,SAB8501
SAB,SAB,SAB6354
SAB,SAB,SAB6511
SAB,SAB,SAB4051
SAB,SAB,SAB1392
SAB,SAB,SAB9946
SAB,SAB,SAB238
SAB,SAB,SAB6685
SAB,SAB,SAB2802
SAB,SAB,SAB4775
SAB,SAB,SAB3020
SAB,SAB,SAB500
SAB,SAB,SAB1832
SAB,SAB,SAB8227
SAB,SAB,SAB6221
SAB,SAB,SAB1629
SAB,SAB,SAB4993
SAB,SAB,SAB2128
SAB,SAB,SAB4036
SAB,SAB,SAB7783
SAB,SAB,SAB7226
SAB,SAB,SAB8076
SAB,SAB,SAB7568
SAB,SAB,SAB6708
SAB,SAB,SAB403
SAB,SAB,SAB9290
SAB,SAB,SAB4541
SAB,SAB,SAB2079
SAB,SAB,SAB2680
SAB,SAB,SAB9723
SAB,SAB,SAB4386
SAB,SAB,SAB1934
SAB,SAB,SAB5085
SAB,SAB,SAB7436
SAB,SAB,SAB7201
SAB,SAB,SAB2416
SAB,SAB,SAB9341
SAB,SAB,SAB6916
SAB,SAB,SAB3491
SAB,SAB,SAB2404
SAB,SAB,SAB7902
SAB,SAB,SAB6278
SAB,SAB,SAB3983
SAB,SAB,SAB8618
SAB,SAB,SAB7259
SAB,SAB,SAB747
SAB,SAB,SAB378
SAB,SAB,SAB9269
SAB,SAB,SAB6910
SAB,SAB,SAB4603
SAB,SAB,SAB1405
SAB,SAB,SAB6235
SAB,SAB,SAB3487
SAB,SAB,SAB6025
SAB,SAB,SAB6052
SAB,SAB,SAB6424
SAB,SAB,SAB7343
SAB,SAB,SAB8927
SAB,SAB,SAB7661
SAB,SAB,SAB1083
SAB,SAB,SAB7925
SAB,SAB,SAB3551
SAB,SAB,SAB7172
SAB,SAB,SAB8359
SAB,SAB,SAB4850
SAB,SAB,SAB9089
SAB,SAB,SAB7217
SAB,SAB,SAB7318
SAB,SAB,SAB2357
SAB,SAB,SAB2144
SAB,SAB,SAB8128
SAB,SAB,SAB8290
SAB,SAB,SAB1966
SAB,SAB,SAB8042
SAB,SAB,SAB773
SAB,SAB,SAB1753
SAB,SAB,SAB9737
SAB,SAB,SAB1866
SAB,SAB,SAB5326
SAB,SAB,SAB5038
SAB,SAB,SAB7474
SAB,SAB,SAB2242
SAB,SAB,SAB6226
SAB,SAB,SAB7396
SAB,SAB,SAB3182
SAB,SAB,SAB8203
SAB,SAB,SAB7935
SAB,SAB,SAB7813
SAB,SAB,SAB5562
SAB,SAB,SAB5136
SAB,SAB,SAB4279
SAB,SAB,SAB2588
SAB,SAB,SAB8842
SAB,SAB,SAB3739
SAB,SAB,SAB3100
SAB,SAB,SAB9665
SAB,SAB,SAB8675
SAB,SAB,SAB6850
SAB,SAB,SAB2122
SAB,SAB,SAB8038
SAB,SAB,SAB6199
SAB,SAB,SAB2696
SAB,SAB,SAB5183
SAB,SAB,SAB9008
SAB,SAB,SAB89
SAB,SAB,SAB9404
SAB,SAB,SAB4664
SAB,SAB,SAB2574
SAB,SAB,SAB6941
SAB,SAB,SAB9637
SAB,SAB,SAB717
SAB,SAB,SAB4406
SAB,SAB,SAB5082
SAB,SAB,SAB8344
SAB,SAB,SAB4136
SAB,SAB,SAB9450
SAB,SAB,SAB2615
SAB,SAB,SAB6491
SAB,SAB,SAB7973
SAB,SAB,SAB7907
SAB,SAB,SAB9222
SAB,SAB,SAB6093
SAB,SAB,SAB9774
SAB,SAB,SAB1821
SAB,SAB,SAB1140
SAB,SAB,SAB1305
SAB,SAB,SAB4689
SAB,SAB,SAB5604
SAB,SAB,SAB5093
SAB,SAB,SAB7871
SAB,SAB,SAB6539
SAB,SAB,SAB5619
SAB,SAB,SAB1927
SAB,SAB,SAB5944
SAB,SAB,SAB9303
SAB,SAB,SAB4785
SAB,SAB,SAB6342
SAB,SAB,SAB4625
SAB,SAB,SAB5172
SAB,SAB,SAB5365
SAB,SAB,SAB7524
SAB,SAB,SAB6615
SAB,SAB,SAB1225
SAB,SAB,SAB4990
SAB,SAB,SAB2790
SAB,SAB,SAB6134
SAB,SAB,SAB9616
SAB,SAB,SAB9024
SAB,SAB,SAB8634
SAB,SAB,SAB5571
SAB,SAB,SAB8456
SAB,SAB,SAB2010
SAB,SAB,SAB2682
SAB,SAB,SAB5796
SAB,SAB,SAB5665
SAB,SAB,SAB5128
SAB,SAB,SAB3121
SAB,SAB,SAB2784
SAB,SAB,SAB3868
SAB,SAB,SAB8169
SAB,SAB,SAB6570
SAB,SAB,SAB6955
SAB,SAB,SAB986
SAB,SAB,SAB9376
SAB,SAB,SAB4088
SAB,SAB,SAB1841
SAB,SAB,SAB5058
SAB,SAB,SAB6205
SAB,SAB,SAB1671
SAB,SAB,SAB6402
SAB,SAB,SAB9031
SAB,SAB,SAB7578
SAB,SAB,SAB6348
SAB,SAB,SAB6603
SAB,SAB,SAB5765
SAB,SAB,SAB7382
SAB,SAB,SAB2383
SAB,SAB,SAB9142
SAB,SAB,SAB9078
SAB,SAB,SAB155
SAB,SAB,SAB7708
SAB,SAB,SAB6359
SAB,SAB,SAB9029
SAB,SAB,SAB3500
SAB,SAB,SAB1193
SAB,SAB,SAB4793
SAB,SAB,SAB8421
SAB,SAB,SAB8877
SAB,SAB,SAB3778
SAB,SAB,SAB5973
SAB,SAB,SAB9748
SAB,SAB,SAB2291
SAB,SAB,SAB1878
SAB,SAB,SAB6072
SAB,SAB,SAB5155
SAB,SAB,SAB7198
SAB,SAB,SAB5808
SAB,SAB,SAB7321
SAB,SAB,SAB6660
SAB,SAB,SAB8869
SAB,SAB,SAB5655
SAB,SAB,SAB1141
SAB,SAB,SAB5185
SAB,SAB,SAB9454
SAB,SAB,SAB2830
SAB,SAB,SAB3249
SAB,SAB,SAB7394
SAB,SAB,SAB584
SAB,SAB,SAB574
SAB,SAB,SAB4018
SAB,SAB,SAB7724
SAB,SAB,SAB7937
SAB,SAB,SAB4383
SAB,SAB,SAB4315
SAB,SAB,SAB6843
SAB,SAB,SAB5741
SAB,SAB,SAB2486
SAB,SAB,SAB7248
SAB,SAB,SAB4822
SAB,SAB,SAB5812
SAB,SAB,SAB8605
SAB,SAB,SAB2941
SAB,SAB,SAB3664
SAB,SAB,SAB4151
SAB,SAB,SAB7102
SAB,SAB,SAB9974
SAB,SAB,SAB440
SAB,SAB,SAB4278
SAB,SAB,SAB8950
SAB,SAB,SAB8235
SAB,SAB,SAB8459
SAB,SAB,SAB5480
SAB,SAB,SAB6334
SAB,SAB,SAB7947
SAB,SAB,SAB8183
SAB,SAB,SAB6693
SAB,SAB,SAB5849
SAB,SAB,SAB8426
SAB,SAB,SAB4779
SAB,SAB,SAB9841
SAB,SAB,SAB8258
SAB,SAB,SAB5658
SAB,SAB,SAB8955
SAB,SAB,SAB5704
SAB,SAB,SAB3236
SAB,SAB,SAB5113
SAB,SAB,SAB4055
SAB,SAB,SAB9934
SAB,SAB,SAB5504
SAB,SAB,SAB2582
SAB,SAB,SAB9470
SAB,SAB,SAB9747
SAB,SAB,SAB9832
SAB,SAB,SAB2981
SAB,SAB,SAB9453
SAB,SAB,SAB9338
SAB,SAB,SAB8664
SAB,SAB,SAB8279
SAB,SAB,SAB7934
SAB,SAB,SAB9410
SAB,SAB,SAB6675
SAB,SAB,SAB4003
SAB,SAB,SAB3011
SAB,SAB,SAB642
SAB,SAB,SAB8572
SAB,SAB,SAB2232
SAB,SAB,SAB1891
SAB,SAB,SAB1880
SAB,SAB,SAB4114
SAB,SAB,SAB6128
SAB,SAB,SAB8301
SAB,SAB,SAB5777
SAB,SAB,SAB9475
SAB,SAB,SAB4935
SAB,SAB,SAB7308
SAB,SAB,SAB7406
SAB,SAB,SAB9627
SAB,SAB,SAB5641
SAB,SAB,SAB4469
SAB,SAB,SAB4930
SAB,SAB,SAB8895
SAB,SAB,SAB9636
SAB,SAB,SAB644
SAB,SAB,SAB3445
SAB,SAB,SAB9674
SAB,SAB,SAB8660
SAB,SAB,SAB6779
SAB,SAB,SAB2944
SAB,SAB,SAB4082
SAB,SAB,SAB3381
SAB,SAB,SAB9311
SAB,SAB,SAB8094
SAB,SAB,SAB5044
SAB,SAB,SAB3103
SAB,SAB,SAB9440
SAB,SAB,SAB8329
SAB,SAB,SAB3595
SAB,SAB,SAB4045
SAB,SAB,SAB3521
SAB,SAB,SAB9502
SAB,SAB,SAB1327
SAB,SAB,SAB465
SAB,SAB,SAB8992
SAB,SAB,SAB980
SAB,SAB,SAB4260
SAB,SAB,SAB2379
SAB,SAB,SAB8712
SAB,SAB,SAB9086
SAB,SAB,SAB8539
SAB,SAB,SAB794
SAB,SAB,SAB2474
SAB,SAB,SAB8838
SAB,SAB,SAB4840
SAB,SAB,SAB8248
SAB,SAB,SAB6753
SAB,SAB,SAB5406
SAB,SAB,SAB2060
SAB,SAB,SAB5269
SAB,SAB,SAB1933
SAB,SAB,SAB4915
SAB,SAB,SAB6943
SAB,SAB,SAB6920
SAB,SAB,SAB5109
SAB,SAB,SAB1913
SAB,SAB,SAB1606
SAB,SAB,SAB4009
SAB,SAB,SAB7968
SAB,SAB,SAB5341
SAB,SAB,SAB529
SAB,SAB,SAB2434
SAB,SAB,SAB8724
SAB,SAB,SAB888
SAB,SAB,SAB9928
SAB,SAB,SAB7615
SAB,SAB,SAB8218
SAB,SAB,SAB2628
SAB,SAB,SAB8932
SAB,SAB,SAB7950
SAB,SAB,SAB8516
SAB,SAB,SAB2119
SAB,SAB,SAB5989
SAB,SAB,SAB203
SAB,SAB,SAB8387
SAB,SAB,SAB8429
SAB,SAB,SAB8854
SAB,SAB,SAB7020
SAB,SAB,SAB3818
SAB,SAB,SAB2514
SAB,SAB,SAB2435
SAB,SAB,SAB6098
SAB,SAB,SAB8667
SAB,SAB,SAB4509
SAB,SAB,SAB7554
SAB,SAB,SAB5941
SAB,SAB,SAB1602
SAB,SAB,SAB6550
SAB,SAB,SAB9889
SAB,SAB,SAB6399
SAB,SAB,SAB9295
SAB,SAB,SAB9448
SAB,SAB,SAB2341
SAB,SAB,SAB3282
SAB,SAB,SAB5820
SAB,SAB,SAB7788
SAB,SAB,SAB3955
SAB,SAB,SAB5708
SAB,SAB,SAB8987
SAB,SAB,SAB8881
SAB,SAB,SAB3380
SAB,SAB,SAB4957
SAB,SAB,SAB814
SAB,SAB,SAB3321
SAB,SAB,SAB3996
SAB,SAB,SAB4672
SAB,SAB,SAB8610
SAB,SAB,SAB5373
SAB,SAB,SAB532
SAB,SAB,SAB5649
SAB,SAB,SAB4091
SAB,SAB,SAB6168
SAB,SAB,SAB2529
SAB,SAB,SAB2525
SAB,SAB,SAB4004
SAB,SAB,SAB595
SAB,SAB,SAB8293
SAB,SAB,SAB3285
SAB,SAB,SAB5470
SAB,SAB,SAB6636
SAB,SAB,SAB7794
SAB,SAB,SAB2450
SAB,SAB,SAB9114
SAB,SAB,SAB7642
SAB,SAB,SAB1768
SAB,SAB,SAB1269
SAB,SAB,SAB4433
SAB,SAB,SAB8949
SAB,SAB,SAB45
SAB,SAB,SAB1178
SAB,SAB,SAB9526
SAB,SAB,SAB1943
SAB,SAB,SAB6884
SAB,SAB,SAB1473
SAB,SAB,SAB7434
SAB,SAB,SAB4849
SAB,SAB,SAB9399
SAB,SAB,SAB7365
SAB,SAB,SAB4820
SAB,SAB,SAB8913
SAB,SAB,SAB638
SAB,SAB,SAB1584
SAB,SAB,SAB4758
SAB,SAB,SAB4438
SAB,SAB,SAB358
SAB,SAB,SAB3837
SAB,SAB,SAB4273
SAB,SAB,SAB1224
SAB,SAB,SAB5972
SAB,SAB,SAB9948
SAB,SAB,SAB6489
SAB,SAB,SAB256
SAB,SAB,SAB443
SAB,SAB,SAB1101
SAB,SAB,SAB8298
SAB,SAB,SAB1158
SAB,SAB,SAB7045
SAB,SAB,SAB8793
SAB,SAB,SAB3732
SAB,SAB,SAB9291
SAB,SAB,SAB7422
SAB,SAB,SAB7283
SAB,SAB,SAB2810
SAB,SAB,SAB4724
SAB,SAB,SAB5198
SAB,SAB,SAB3775
SAB,SAB,SAB468
SAB,SAB,SAB6751
SAB,SAB,SAB6649
SAB,SAB,SAB7535
SAB,SAB,SAB6998
SAB,SAB,SAB1593
SAB,SAB,SAB4284
SAB,SAB,SAB3762
SAB,SAB,SAB2958
SAB,SAB,SAB1333
SAB,SAB,SAB9239
SAB,SAB,SAB2135
SAB,SAB,SAB9422
SAB,SAB,SAB2259
SAB,SAB,SAB2191
SAB,SAB,SAB1300
SAB,SAB,SAB4388
SAB,SAB,SAB4899
SAB,SAB,SAB9843
SAB,SAB,SAB5283
SAB,SAB,SAB3294
SAB,SAB,SAB2255
SAB,SAB,SAB8587
SAB,SAB,SAB8419
SAB,SAB,SAB1898
SAB,SAB,SAB6255
SAB,SAB,SAB1213
SAB,SAB,SAB7035
SAB,SAB,SAB2306
SAB,SAB,SAB4827
SAB,SAB,SAB3621
SAB,SAB,SAB4207
SAB,SAB,SAB3040
SAB,SAB,SAB6881
SAB,SAB,SAB3508
SAB,SAB,SAB2021
SAB,SAB,SAB8277
SAB,SAB,SAB6194
SAB,SAB,SAB9334
SAB,SAB,SAB7764
SAB,SAB,SAB4120
SAB,SAB,SAB2697
SAB,SAB,SAB2078
SAB,SAB,SAB8324
SAB,SAB,SAB1854
SAB,SAB,SAB4019
SAB,SAB,SAB3843
SAB,SAB,SAB1307
SAB,SAB,SAB3411
SAB,SAB,SAB1135
SAB,SAB,SAB4075
SAB,SAB,SAB2799
SAB,SAB,SAB9400
SAB,SAB,SAB9326
SAB,SAB,SAB790
SAB,SAB,SAB1688
SAB,SAB,SAB2733
SAB,SAB,SAB7911
SAB,SAB,SAB101
SAB,SAB,SAB9415
SAB,SAB,SAB1815
SAB,SAB,SAB2688
SAB,SAB,SAB3892
SAB,SAB,SAB1264
SAB,SAB,SAB4061
SAB,SAB,SAB90
SAB,SAB,SAB3960
SAB,SAB,SAB4767
SAB,SAB,SAB3443
SAB,SAB,SAB697
SAB,SAB,SAB9619
SAB,SAB,SAB1347
SAB,SAB,SAB2597
SAB,SAB,SAB3483
SAB,SAB,SAB5573
SAB,SAB,SAB4690
SAB,SAB,SAB1416
SAB,SAB,SAB8589
SAB,SAB,SAB9304
SAB,SAB,SAB2470
SAB,SAB,SAB9756
SAB,SAB,SAB7627
SAB,SAB,SAB6940
SAB,SAB,SAB9836
SAB,SAB,SAB4378
SAB,SAB,SAB9518
SAB,SAB,SAB3574
SAB,SAB,SAB3065
SAB,SAB,SAB3846
SAB,SAB,SAB59
SAB,SAB,SAB6045
SAB,SAB,SAB1094
SAB,SAB,SAB6926
SAB,SAB,SAB4292
SAB,SAB,SAB1480
SAB,SAB,SAB3826
SAB,SAB,SAB6799
SAB,SAB,SAB5412
SAB,SAB,SAB9106
SAB,SAB,SAB7542
SAB,SAB,SAB6463
SAB,SAB,SAB6263
SAB,SAB,SAB3452
SAB,SAB,SAB1763
SAB,SAB,SAB1137
SAB,SAB,SAB4032
SAB,SAB,SAB5928
SAB,SAB,SAB3515
SAB,SAB,SAB8489
SAB,SAB,SAB5350
SAB,SAB,SAB1032
SAB,SAB,SAB2591
SAB,SAB,SAB9392
SAB,SAB,SAB204
SAB,SAB,SAB5178
SAB,SAB,SAB9740
SAB,SAB,SAB1250
SAB,SAB,SAB1722
SAB,SAB,SAB6591
SAB,SAB,SAB8064
SAB,SAB,SAB169
SAB,SAB,SAB3684
SAB,SAB,SAB3649
SAB,SAB,SAB2715
SAB,SAB,SAB9545
SAB,SAB,SAB3685
SAB,SAB,SAB2309
SAB,SAB,SAB493
SAB,SAB,SAB8811
SAB,SAB,SAB4800
SAB,SAB,SAB7778
SAB,SAB,SAB6605
SAB,SAB,SAB6119
SAB,SAB,SAB325
SAB,SAB,SAB4622
SAB,SAB,SAB9612
SAB,SAB,SAB217
SAB,SAB,SAB9710
SAB,SAB,SAB6967
SAB,SAB,SAB3115
SAB,SAB,SAB1994
SAB,SAB,SAB8525
SAB,SAB,SAB6796
SAB,SAB,SAB8733
SAB,SAB,SAB5285
SAB,SAB,SAB1113
SAB,SAB,SAB1420
SAB,SAB,SAB1615
SAB,SAB,SAB6224
SAB,SAB,SAB1478
SAB,SAB,SAB4318
SAB,SAB,SAB889
SAB,SAB,SAB4892
SAB,SAB,SAB2263
SAB,SAB,SAB5695
SAB,SAB,SAB2558
SAB,SAB,SAB3396
SAB,SAB,SAB8342
SAB,SAB,SAB2573
SAB,SAB,SAB3347
SAB,SAB,SAB7303
SAB,SAB,SAB952
SAB,SAB,SAB6158
SAB,SAB,SAB7927
SAB,SAB,SAB9492
SAB,SAB,SAB3402
SAB,SAB,SAB4065
SAB,SAB,SAB3150
SAB,SAB,SAB5534
SAB,SAB,SAB7464
SAB,SAB,SAB6588
SAB,SAB,SAB390
SAB,SAB,SAB2394
SAB,SAB,SAB1632
SAB,SAB,SAB7940
SAB,SAB,SAB4446
SAB,SAB,SAB3874
SAB,SAB,SAB2460
SAB,SAB,SAB4242
SAB,SAB,SAB6081
SAB,SAB,SAB2959
SAB,SAB,SAB6347
SAB,SAB,SAB5714
SAB,SAB,SAB5191
SAB,SAB,SAB5961
SAB,SAB,SAB2601
SAB,SAB,SAB9265
SAB,SAB,SAB5388
SAB,SAB,SAB2092
SAB,SAB,SAB9976
SAB,SAB,SAB9863
SAB,SAB,SAB8515
SAB,SAB,SAB8885
SAB,SAB,SAB1926
SAB,SAB,SAB5070
SAB,SAB,SAB8909
SAB,SAB,SAB9608
SAB,SAB,SAB862
SAB,SAB,SAB7992
SAB,SAB,SAB6579
SAB,SAB,SAB295
SAB,SAB,SAB6530
SAB,SAB,SAB521
SAB,SAB,SAB6469
SAB,SAB,SAB2695
SAB,SAB,SAB1968
SAB,SAB,SAB2649
SAB,SAB,SAB4089
SAB,SAB,SAB8940
SAB,SAB,SAB5827
SAB,SAB,SAB2714
SAB,SAB,SAB593
SAB,SAB,SAB293
SAB,SAB,SAB3005
SAB,SAB,SAB4907
SAB,SAB,SAB5511
SAB,SAB,SAB245
SAB,SAB,SAB3525
SAB,SAB,SAB215
SAB,SAB,SAB2852
SAB,SAB,SAB1633
SAB,SAB,SAB1957
SAB,SAB,SAB2901
SAB,SAB,SAB3523
SAB,SAB,SAB8343
SAB,SAB,SAB9814
SAB,SAB,SAB8433
SAB,SAB,SAB6595
SAB,SAB,SAB1293
SAB,SAB,SAB158
SAB,SAB,SAB1423
SAB,SAB,SAB4247
SAB,SAB,SAB5024
SAB,SAB,SAB3617
SAB,SAB,SAB6203
SAB,SAB,SAB5546
SAB,SAB,SAB8735
SAB,SAB,SAB9659
SAB,SAB,SAB3758
SAB,SAB,SAB9200
SAB,SAB,SAB3564
SAB,SAB,SAB1029
SAB,SAB,SAB6192
SAB,SAB,SAB8000
SAB,SAB,SAB7612
SAB,SAB,SAB239
SAB,SAB,SAB1439
SAB,SAB,SAB9968
SAB,SAB,SAB1750
SAB,SAB,SAB3237
SAB,SAB,SAB42
SAB,SAB,SAB6427
SAB,SAB,SAB8886
SAB,SAB,SAB8308
SAB,SAB,SAB3633
SAB,SAB,SAB9995
SAB,SAB,SAB2952
SAB,SAB,SAB3979
SAB,SAB,SAB193
SAB,SAB,SAB949
SAB,SAB,SAB5717
SAB,SAB,SAB4030
SAB,SAB,SAB398
SAB,SAB,SAB2275
SAB,SAB,SAB226
SAB,SAB,SAB5193
SAB,SAB,SAB200
SAB,SAB,SAB3174
SAB,SAB,SAB9690
SAB,SAB,SAB6211
SAB,SAB,SAB5909
SAB,SAB,SAB8081
SAB,SAB,SAB9211
SAB,SAB,SAB4749
SAB,SAB,SAB7315
SAB,SAB,SAB4382
SAB,SAB,SAB2828
SAB,SAB,SAB9750
SAB,SAB,SAB60
SAB,SAB,SAB2687
SAB,SAB,SAB5196
SAB,SAB,SAB2167
SAB,SAB,SAB777
SAB,SAB,SAB6607
SAB,SAB,SAB5801
SAB,SAB,SAB9790
SAB,SAB,SAB1511
SAB,SAB,SAB4746
SAB,SAB,SAB899
SAB,SAB,SAB8527
SAB,SAB,SAB1316
SAB,SAB,SAB1196
SAB,SAB,SAB3760
SAB,SAB,SAB4525
SAB,SAB,SAB2550
SAB,SAB,SAB7193
SAB,SAB,SAB434
SAB,SAB,SAB7819
SAB,SAB,SAB7716
SAB,SAB,SAB8897
SAB,SAB,SAB9012
SAB,SAB,SAB5699
SAB,SAB,SAB5663
SAB,SAB,SAB4600
